Title,,,,,Date Created,Latitude,Longitude,Northing,Easting,Description,Biocontrol,Camera,Chemical c,Density,Detection method,Detection method description,Done,Done_1,field_2,field_3,Grid,id,layer,Notes,Number of,path,Plot,Point Id,Quarter,Seedling,Sex,Species,Status,timestamp,Tree#,WKT,X,Y,,,,,,,
Pp Large Walk Both,,,,,,-24.20124,30.92793,-2777949323,3442881419,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,48:32.0,,,30.92793,-24.20124,,,,,,,
Pp Large Walk Both,,,,,,-24.20124,30.92793,-2777949323,3442881419,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,48:32.0,,,30.92793,-24.20124,,,,,,,
Pp Med Walk 5c Dense Spray,,,,,,-24.20124,30.91604,-2777949323,3441557.83,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,22:10.0,,,30.91604,-24.20124,,,,,,,
Pp Med Walk 5c Dense Spray,,,,,,-24.20124,30.91604,-2777949323,3441557.83,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,22:10.0,,,30.91604,-24.20124,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20122,30.91559,-2777946882,3441507736,,-,,-,Low,Car,Primary,,,,,,,,Removed to nursery,2 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,46:59.0,,,30.91559,-24.20122,,,,,,,
Pp Small Nursery,,,,,,-24.20122,30.91559,-2777946882,3441507736,,-,,-,Low,Car,Primary,,,,,,,,nursery,,,,,,,,Prickly Pear,,46:59.0,,,30.91559,-24.20122,,,,,,,
Pp Small Nursery,,,,,,-24.20122,30.91559,-2777946882,3441507736,,-,,-,Low,Car,Primary,,,,,,,,Nursery,,,,,2020 - Quarter 2,,,Prickly Pear,,46:59.0,,,30.91559,-24.20122,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20121,30.91616,-2777945662,3441571188,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,7 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,30:06.0,,,30.91616,-24.20121,,,,,,,
Pp Large Walk Both 7c Evidence Of Moth,,,,,,-24.20121,30.91616,-2777945662,3441571188,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,evidence of moth,,,,,,,,Prickly Pear,,30:06.0,,,30.91616,-24.20121,,,,,,,
Pp Large Walk Both 7c Evidence Of Moth,,,,,,-24.20121,30.91616,-2777945662,3441571188,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,30:06.0,,,30.91616,-24.20121,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20118,30.84317,-2777942001,3433445979,,Cochineal bug,,MSMA,Low,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,30:01.0,,,30.84317,-24.20118,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20116,30.91602,-2777939.56,3441555604,,-,,MSMA,Med,Foot,Secondary,,,,,,,,Needs biological control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,22:39.0,,,30.91602,-24.20116,,,,,,,
Pp Med Walk 5c Spray,,,,,,-24.20116,30.91602,-2777939.56,3441555604,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,22:39.0,,,30.91602,-24.20116,,,,,,,
Pp Med Walk 5c Spray,,,,,,-24.20116,30.91602,-2777939.56,3441555604,,-,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,22:39.0,,,30.91602,-24.20116,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20114,30.91632,-2777937119,3441589,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,30:31.0,,,30.91632,-24.20114,,,,,,,
Pp Med Both 4c,,,,,,-24.20114,30.91632,-2777937119,3441589,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,30:31.0,,,30.91632,-24.20114,,,,,,,
Pp Med Both 4c,,,,,,-24.20114,30.91632,-2777937119,3441589,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,30:31.0,,,30.91632,-24.20114,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20111,30.91634,-2777933457,3441591226,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,30:57.0,,,30.91634,-24.20111,,,,,,,
Pp Med Walk 5c Both,,,,,,-24.20111,30.91634,-2777933457,3441591226,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,30:57.0,,,30.91634,-24.20111,,,,,,,
Pp Med Walk 5c Both,,,,,,-24.20111,30.91634,-2777933457,3441591226,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,30:57.0,,,30.91634,-24.20111,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20109,30.91565,-2777931016,3441514416,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,37:38.0,,,30.91565,-24.20109,,,,,,,
Pp Mes Walk 5c,,,,,,-24.20109,30.91565,-2777931016,3441514416,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,37:38.0,,,30.91565,-24.20109,,,,,,,
Pp Mes Walk 5c nursery,,,,,,-24.20109,30.91565,-2777931016,3441514416,,-,,-,Med,Foot,Secondary,,,,,,,,Nursery,,,,,2020 - Quarter 2,,,Prickly Pear,,37:38.0,,,30.91565,-24.20109,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20107,30.91659,-2777928576,3441619056,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,31:47.0,,,30.91659,-24.20107,,,,,,,
Pp Large Walk Both 5c,,,,,,-24.20107,30.91659,-2777928576,3441619056,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,31:47.0,,,30.91659,-24.20107,,,,,,,
Pp Large Walk Both 5c,,,,,,-24.20107,30.91659,-2777928576,3441619056,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,31:47.0,,,30.91659,-24.20107,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20104,30.91613,-2777924914,3441567849,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,26:29.0,,,30.91613,-24.20104,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20104,30.91613,-2777924914,3441567849,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,26:29.0,,,30.91613,-24.20104,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20104,30.91613,-2777924914,3441567849,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,26:29.0,,,30.91613,-24.20104,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20103,30.91595,-2777923694,3441547811,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,33:12.0,,,30.91595,-24.20103,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20103,30.91595,-2777923694,3441547811,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,33:12.0,,,30.91595,-24.20103,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20103,30.91595,-2777923694,3441547811,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,33:12.0,,,30.91595,-24.20103,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20101,30.92799,-2777921253,3442888098,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,Treated,49:12.0,,,30.92799,-24.20101,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20101,30.92799,-2777921253,3442888098,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,Treated,49:12.0,,,30.92799,-24.20101,,,,,,,
Pp Med Walk Both,,,,,,-24.20101,30.92799,-2777921253,3442888098,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,49:12.0,,,30.92799,-24.20101,,,,,,,
Pp Med Walk Both,,,,,,-24.20101,30.92799,-2777921253,3442888098,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,49:12.0,,,30.92799,-24.20101,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20098,30.91586,-2777917591,3441537793,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,6 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,36:40.0,,,30.91586,-24.20098,,,,,,,
Pp Large WLk Both 6c,,,,,,-24.20098,30.91586,-2777917591,3441537793,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,36:40.0,,,30.91586,-24.20098,,,,,,,
Pp Large WLk Both 6c,,,,,,-24.20098,30.91586,-2777917591,3441537793,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,36:40.0,,,30.91586,-24.20098,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20095,30.9162,-2777913.93,3441575641,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,40:05.0,,,30.9162,-24.20095,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20095,30.9162,-2777913.93,3441575641,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,40:05.0,,,30.9162,-24.20095,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20095,30.9162,-2777913.93,3441575641,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,40:05.0,,,30.9162,-24.20095,,,,,,,
Camp,,,,,2021-07-03T11:39:12+02:00,-24.20092477,30.8540767,-2777910851,3434660108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20091,30.91601,-2777909048,3441554491,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,27:35.0,,,30.91601,-24.20091,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20091,30.91601,-2777909048,3441554491,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,27:35.0,,,30.91601,-24.20091,,,,,,,
Pp Med Walk Both 5c,,,,,,-24.20091,30.91601,-2777909048,3441554491,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,27:35.0,,,30.91601,-24.20091,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20088,30.91611,-2777905387,3441565623,,-,,MSMA,Low,Foot,Secondary,,,,,,,,Needs biological control,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,39:23.0,,,30.91611,-24.20088,,,,,,,
Pp Small Spray Walk 3c,,,,,,-24.20088,30.91611,-2777905387,3441565623,,-,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,39:23.0,,,30.91611,-24.20088,,,,,,,
Pp Small Spray Walk 3c,,,,,,-24.20088,30.91611,-2777905387,3441565623,,-,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,39:23.0,,,30.91611,-24.20088,,,,,,,
Pp Small Spray Walk 3c X2,,,,,,-24.20088,30.91611,-2777905387,3441565623,,-,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,39:23.0,,,30.91611,-24.20088,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20083,30.91601,-2777899285,3441554491,,-,,MSMA,Low,Foot,Secondary,,,,,,,,Needs biological control,3 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,38:53.0,,,30.91601,-24.20083,,,,,,,
Pp Small Dense Walk Spray 3c,,,,,,-24.20083,30.91601,-2777899285,3441554491,,-,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,38:53.0,,,30.91601,-24.20083,,,,,,,
Pp Small Dense Walk Spray 3c,,,,,,-24.20083,30.91601,-2777899285,3441554491,,-,,MSMA,Low,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,38:53.0,,,30.91601,-24.20083,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20081,30.87077,-2777896844,3436518397,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,22:25.0,,,30.87077,-24.20081,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.2008,30.87081,-2777895623,3436522.85,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,22:42.0,,,30.87081,-24.2008,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20067,30.85767,-2777879757,3435060111,,-,,-,High,Car,Primary,,,,,,,,Needs both treatments,,,,,2019 - Quarter 3,,,Prickly pear,Untreated,31:14.0,,,30.85767,-24.20067,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20065,30.91581,-2777877316,3441532227,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,8 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,42:04.0,,,30.91581,-24.20065,,,,,,,
Pp Large Walk Both 8c Evidence Of Moth,,,,,,-24.20065,30.91581,-2777877316,3441532227,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,42:04.0,,,30.91581,-24.20065,,,,,,,
Pp Large Walk Both 8c Evidence Of Moth,,,,,,-24.20065,30.91581,-2777877316,3441532227,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,evidence of moth,,,,,,,,Prickly Pear,,42:04.0,,,30.91581,-24.20065,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20046,30.92082,-2777854128,3442089937,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,16:59.0,,,30.92082,-24.20046,,,,,,,
Pp Med Walk Bugs 5c,,,,,,-24.20046,30.92082,-2777854128,3442089937,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,16:59.0,,,30.92082,-24.20046,,,,,,,
Pp Med Walk Bugs 5c,,,,,,-24.20046,30.92082,-2777854128,3442089937,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,16:59.0,,,30.92082,-24.20046,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20045,30.92164,-2777852907,3442181219,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,5 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,08:21.0,,,30.92164,-24.20045,,,,,,,
Pp Med Car Bugs 5c.  Evidence Of Moth,,,,,,-24.20045,30.92164,-2777852907,3442181219,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,08:21.0,,,30.92164,-24.20045,,,,,,,
Pp Med Car Bugs 5c.  Evidence Of Moth,,,,,,-24.20045,30.92164,-2777852907,3442181219,,Cochineal bug,,,Med,Car,Primary,,,,,,,,evidence of moth,,,,,,,,Prickly Pear,,08:21.0,,,30.92164,-24.20045,,,,,,,
Pp Dead Spray And Bugs. Dead From Spray Bugs Did Spread Though,,,,,,-24.20042,30.81822,-2777849246,3430668558,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,Update - dead,-,,,,2020 - Quarter 2,,,Prickly pear,Treated,29:30.0,,,30.81822,-24.20042,,,,,,,
Pp Dead Spray And Bugs. Dead From Spray Bugs Did Spread Though,,,,,,-24.20042,30.81822,-2777849246,3430668558,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,29:30.0,,,30.81822,-24.20042,,,,,,,
Pp Dead Spray And Bugs. Dead From Spray Bugs Did Spread Though,,,,,,-24.20042,30.81822,-2777849246,3430668558,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly pear,,29:30.0,,,30.81822,-24.20042,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20039,30.85758,-2777845585,3435050093,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,28:26.0,,,30.85758,-24.20039,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20039,30.85758,-2777845585,3435050093,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,Update - dead,,,,,2019 - Quarter 4,,,Prickly pear,Treated,28:26.0,,,30.85758,-24.20039,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20039,30.85758,-2777845585,3435050093,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,28:26.0,,,30.85758,-24.20039,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20037,30.87154,-2777843144,3436604113,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,26:47.0,,,30.87154,-24.20037,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20032,30.91596,-2777837041,3441548925,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,43:28.0,,,30.91596,-24.20032,,,,,,,
Pp Med Walk Both 4c,,,,,,-24.20032,30.91596,-2777837041,3441548925,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,43:28.0,,,30.91596,-24.20032,,,,,,,
Pp Med Walk Both 4c,,,,,,-24.20032,30.91596,-2777837041,3441548925,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 2,,,Prickly Pear,,43:28.0,,,30.91596,-24.20032,,,,,,,
Marula Tree Wrapped 1.5m Mesh 23June ,,,,,2021-06-23T14:03:59+02:00,-24.20028453,30.88935005,-2777832713,3438586719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20025,30.84657,-2777828498,3433824465,,Cochineal bug,,MSMA,Med,Car,Primary,,,,,,,,,,,,,2019 - Quarter 3,,,Prickly pear,Treated,19:17.0,,,30.84657,-24.20025,,,,,,,
Pp,, Car, Small, Taken Out ,2021-07-06T10:55:22+02:00,-24.2002299,30.81648838,-2777826046,3430475795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20019,30.87116,-2777821176,3436561811,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,29:31.0,,,30.87116,-24.20019,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20019,30.87107,-2777821176,3436551793,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,28:34.0,,,30.87107,-24.20019,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20018,30.87107,-2777819955,3436551793,,Cochineal bug,,MSMA,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,28:51.0,,,30.87107,-24.20018,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20017,30.85722,-2777818735,3435010018,,-,,-,High,Car,Primary,,,,,,,,Needs both treatments,,,,,2019 - Quarter 3,,,Prickly pear,Untreated,30:08.0,,,30.85722,-24.20017,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20015,30.87107,-2777816294,3436551793,,Cochineal bug,,MSMA,High,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 1,,,Prickly pear,Treated,29:08.0,,,30.87107,-24.20015,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20004,30.85713,-2777802869,3434999999,,-,,MSMA,High,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,34:19.0,,,30.85713,-24.20004,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.20003,30.92097,-2777801648,3442106635,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,14:04.0,,,30.92097,-24.20003,,,,,,,
Pp Med Walk Bugs 4c,,,,,,-24.20003,30.92097,-2777801648,3442106635,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,,,,Prickly Pear,,14:04.0,,,30.92097,-24.20003,,,,,,,
Pp Med Walk Bugs 4c,,,,,,-24.20003,30.92097,-2777801648,3442106635,,Cochineal bug,,-,Med,Foot,Secondary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,14:04.0,,,30.92097,-24.20003,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.2,30.92093,-2777797987,3442102182,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,needs chemical control,4 cladodes,,,,2020 - Quarter 2,,,Prickly pear,Treated,13:31.0,,,30.92093,-24.2,,,,,,,
Pp Med Car Bugs  4c,,,,,,-24.2,30.92093,-2777797987,3442102182,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,,,,,,2020 - Quarter 3,,,Prickly Pear,,13:31.0,,,30.92093,-24.2,,,,,,,
Pp Med Car Bugs  4c,,,,,,-24.2,30.92093,-2777797987,3442102182,,Cochineal bug,,-,Med,Car,Primary,,,,,,,,,,,,,,,,Prickly Pear,,13:31.0,,,30.92093,-24.2,,,,,,,
,,,,,,-24.19999,30.96472,-2777796767,3446976863,,,,,,,,1,1,,,,,,,,,,o14-6,,,,,,,,,30.96472,-24.19999,,,,,,,
,,,,,,-24.19999,30.96472,-2777796767,3446976863,,,,,,,,1,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.19997,30.84572,-2777794326,3433729844,,,,,,,,0,1,,,,1,,,,,,c14-1,,,,,,,,,30.84572,-24.19997,,,,,,,
,,,,,,-24.19997,30.84572,-2777794326,3433729844,,,,,,,,0,1,,,,1,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Grass Site 1,,,,,2021-02-05T11:28:37+02:00,-24.19994,30.88071,-2777790664,3437624913,Marula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-24.19994,30.84376,-2777790664,3433511657,,,,,,,,0,1,,,,,,,,,,c14-4,,,,,,,,,30.84376,-24.19994,,,,,,,
,,,,,,-24.19994,30.96074,-2777790664,3446533811,,,,,,,,1,1,,,,,,,,,,o14-2,,,,,,,,,30.96074,-24.19994,,,,,,,
,,,,,,-24.19994,30.84376,-2777790664,3433511657,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.19994,30.96074,-2777790664,3446533811,,,,,,,,1,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
,,,,,,-24.19993,30.96279,-2777789444,3446762016,,,,,,,,1,1,,,,,,,,,,o14-3,,,,,,,,,30.96279,-24.19993,,,,,,,
,,,,,,-24.19993,30.96279,-2777789444,3446762016,,,,,,,,1,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
I1,,,,,,-24.19991,30.84166,-2777787003,3433277886,,,0,,,,,,,,,,,,,,,I,,,1,F,,,,1,,30.84166,-24.19991,,,,,,,
,,,,,,-24.19991,30.84179,-2777787003,3433292358,,,,,,,,0,1,,,,,,,,,,c14-5,,,,,,,,,30.84179,-24.19991,,,,,,,
,,,,,,-24.19991,30.84179,-2777787003,3433292358,,,,,,,,0,1,,,,,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Grass Site 10,,,,,2021-02-06T09:19:19+02:00,-24.1999,30.96521,-2777785783,3447031.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,-24.19985568,30.89503882,-2777780374,3439219989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-24.19982,30.93483,-2777776019,3443649523,,,,,,,,1,1,,,,6,,,,,,l14-6,,,,,,,,,30.93483,-24.19982,,,,,,,
,,,,,,-24.19982,30.93483,-2777776019,3443649523,,,,,,,,1,1,,,,6,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
Marula Wrapped 2m Mesh ,,,,,2021-03-18T09:48:35+02:00,-24.19981413,30.88076506,-2777775303,3437631042,Rewrapped tree. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP large car bugs 27th August revisitation bugs have spread,,,,,,-24.1998,30.86071,-2777773578,3435398523,,-,,MSMA,Low,Car,Primary,,,,,,,,Needs biological control,,,,,2019 - Quarter 4,,,Prickly pear,Treated,40:58.0,,,30.86071,-24.1998,,,,,,,
,,,,,,-24.1998,30.93286,-2777773578,3443430224,,,,,,,,1,1,,,,3,,,,,,l14-3,,,,,,,,,30.93286,-24.1998,,,,,,,
,,,,,,-24.1998,30.93286,-2777773578,3443430224,,,,,,,,1,1,,,,3,Point locations,,,file:///C:/Users/Daikoro/Downloads/Point%20locations.csv?type=csv&delimiter=,,,,,,,,,,,,,,,,,,,
I2,,,,,,-24.19979,30.84173,-2777772358,3433285679,,,0,,,,,,,,,,,,,,,I,,,0,F,,,,2,,30.84173,-24.19979,,,,,,,
